"N" "nteeth" "ntime" "truealpha0" "truealpha1" "truealpha2" "truealpha3" "truebeta0" "truebeta1" "truebeta2" "truebeta3" "truenu" "truetau" "truerho" "prob_dropout" "variable" "value" "truth" "var"
500 28 6 2 "-0.5" 0 -1 -3 1 1.5 0.5 0.5 0.4 0.4 0.396775122372589 "bbdcwbeta3relbias" 0.016288685745786 "-0.5" "alpha3-1"
500 28 6 2 "0" 0 0 -3 1 1.5 0.5 0.5 0.4 0.4 0.459959231217239 "ccbeta3relbias" 0.209635116449014 "0" "alpha30"
500 28 6 2 "-1.5" 0 -2 -3 1 1.5 0.5 0.5 0.4 0.4 0.378938404768663 "rrzcwbeta3relbias" -0.993414127265587 "-1.5" "alpha3-2"
500 28 6 2 "0" 0 0 -3 1 1.5 0.5 0.5 0.4 0.4 0.476962457337884 "cwbeta3relbias" 0.31358400641803 "0" "alpha30"
500 28 6 2 "0" 0 -1 -3 1 1.5 0.5 0.5 0.4 0.4 0.482969553732796 "rrzcwbeta3relbias" 0.139992507969316 "0" "alpha3-1"
500 28 6 2 "-1.5" 0 -1 -3 1 1.5 0.5 0.5 0.4 0.4 0.323428571428571 "rrzcwbeta3relbias" 0.143850257198724 "-1.5" "alpha3-1"
500 28 6 2 "-1.5" 0 -2 -3 1 1.5 0.5 0.5 0.4 0.4 0.402527332102797 "bbdcwbeta3relbias" -0.995619726615256 "-1.5" "alpha3-2"
500 28 6 2 "0" 0 -2 -3 1 1.5 0.5 0.5 0.4 0.4 0.555941525546389 "ccbeta3relbias" -0.024763861455992 "0" "alpha3-2"
500 28 6 2 "-0.5" 0 0 -3 1 1.5 0.5 0.5 0.4 0.4 0.381628392484342 "bbdcwbeta3relbias" 0.06613615278221 "-0.5" "alpha30"
500 28 6 2 "-1.5" 0 -2 -3 1 1.5 0.5 0.5 0.4 0.4 0.371567505720824 "bbdcwbeta3relbias" -0.583625014914398 "-1.5" "alpha3-2"
500 28 6 2 "-0.5" 0 0 -3 1 1.5 0.5 0.5 0.4 0.4 0.370832165872793 "rrzcwbeta3relbias" -0.482025426676744 "-0.5" "alpha30"
500 28 6 2 "-1.5" 0 0 -3 1 1.5 0.5 0.5 0.4 0.4 0.331600831600832 "rrzcwbeta3relbias" 0.378790860959184 "-1.5" "alpha30"
500 28 6 2 "-1" 0 0 -3 1 1.5 0.5 0.5 0.4 0.4 0.33598233995585 "bbdcwbeta3relbias" 0.524200916924668 "-1" "alpha30"
500 28 6 2 "-2" 0 -1 -3 1 1.5 0.5 0.5 0.4 0.4 0.30065264684554 "bbdcwbeta3relbias" 0.760898793595054 "-2" "alpha3-1"
500 28 6 2 "-1.5" 0 0 -3 1 1.5 0.5 0.5 0.4 0.4 0.313725490196078 "ccbeta3relbias" 0.309536085575294 "-1.5" "alpha30"
500 28 6 2 "0" 0 -2 -3 1 1.5 0.5 0.5 0.4 0.4 0.551571428571429 "ccbeta3relbias" 0.0471820509915299 "0" "alpha3-2"
500 28 6 2 "0" 0 -2 -3 1 1.5 0.5 0.5 0.4 0.4 0.563104036384309 "rrzcwbeta3relbias" 0.303985154223928 "0" "alpha3-2"
500 28 6 2 "-1.5" 0 -2 -3 1 1.5 0.5 0.5 0.4 0.4 0.398638864755285 "ccbeta3relbias" -0.20278362102039 "-1.5" "alpha3-2"
500 28 6 2 "-0.5" 0 0 -3 1 1.5 0.5 0.5 0.4 0.4 0.371400338791643 "bbdcwbeta3relbias" -0.71942375813443 "-0.5" "alpha30"
500 28 6 2 "-1" 0 0 -3 1 1.5 0.5 0.5 0.4 0.4 0.326642335766423 "rrzcwbeta3relbias" -0.0819900463355721 "-1" "alpha30"
500 28 6 2 "0" 0 -1 -3 1 1.5 0.5 0.5 0.4 0.4 0.501090591827832 "ccbeta3relbias" -0.25007355455375 "0" "alpha3-1"
500 28 6 2 "-1" 0 -1 -3 1 1.5 0.5 0.5 0.4 0.4 0.33885923012082 "ccbeta3relbias" -0.151354898564206 "-1" "alpha3-1"
500 28 6 2 "-1" 0 -1 -3 1 1.5 0.5 0.5 0.4 0.4 0.336944288126055 "bbdcwbeta3relbias" 0.474613585352312 "-1" "alpha3-1"
500 28 6 2 "-1.5" 0 0 -3 1 1.5 0.5 0.5 0.4 0.4 0.319354373829082 "ccbeta3relbias" -0.765425386473442 "-1.5" "alpha30"
500 28 6 2 "-1.5" 0 -1 -3 1 1.5 0.5 0.5 0.4 0.4 0.323233816139521 "bbdcwbeta3relbias" 0.181120817728128 "-1.5" "alpha3-1"
500 28 6 2 "-1.5" 0 -2 -3 1 1.5 0.5 0.5 0.4 0.4 0.377638334284084 "rrzcwbeta3relbias" 0.209693403663794 "-1.5" "alpha3-2"
500 28 6 2 "-2" 0 0 -3 1 1.5 0.5 0.5 0.4 0.4 0.335050071530758 "bbdcwbeta3relbias" 0.16593678794073 "-2" "alpha30"
500 28 6 2 "-1.5" 0 -2 -3 1 1.5 0.5 0.5 0.4 0.4 0.370555555555556 "ccbeta3relbias" 1.01576823690046 "-1.5" "alpha3-2"
500 28 6 2 "0" 0 -1 -3 1 1.5 0.5 0.5 0.4 0.4 0.494020501138952 "ccbeta3relbias" 0.00903428199004397 "0" "alpha3-1"
500 28 6 2 "-0.5" 0 -1 -3 1 1.5 0.5 0.5 0.4 0.4 0.391285775309697 "ccbeta3relbias" -0.114937482453332 "-0.5" "alpha3-1"
500 28 6 2 "-2" 0 -2 -3 1 1.5 0.5 0.5 0.4 0.4 0.347895500725689 "bbdcwbeta3relbias" 0.604067472283898 "-2" "alpha3-2"
500 28 6 2 "-2" 0 0 -3 1 1.5 0.5 0.5 0.4 0.4 0.338084378563284 "rrzcwbeta3relbias" -0.606700569914266 "-2" "alpha30"
500 28 6 2 "-1" 0 -1 -3 1 1.5 0.5 0.5 0.4 0.4 0.344405078240331 "rrzcwbeta3relbias" 0.412752314279446 "-1" "alpha3-1"
500 28 6 2 "-2" 0 -2 -3 1 1.5 0.5 0.5 0.4 0.4 0.361898016997167 "rrzcwbeta3relbias" 0.879686648807746 "-2" "alpha3-2"
500 28 6 2 "-1" 0 0 -3 1 1.5 0.5 0.5 0.4 0.4 0.328222600795003 "rrzcwbeta3relbias" -0.00995083547950604 "-1" "alpha30"
500 28 6 2 "0" 0 -1 -3 1 1.5 0.5 0.5 0.4 0.4 0.489790048892724 "cwbeta3relbias" -0.336188697510704 "0" "alpha3-1"
500 28 6 2 "-2" 0 -2 -3 1 1.5 0.5 0.5 0.4 0.4 0.347170884276372 "rrzcwbeta3relbias" -0.531506227534814 "-2" "alpha3-2"
500 28 6 2 "-0.5" 0 -1 -3 1 1.5 0.5 0.5 0.4 0.4 0.406004489337823 "bbdcwbeta3relbias" 0.213786985138724 "-0.5" "alpha3-1"
500 28 6 2 "-2" 0 -2 -3 1 1.5 0.5 0.5 0.4 0.4 0.339346590909091 "ccbeta3relbias" 0.640419992363274 "-2" "alpha3-2"
500 28 6 2 "0" 0 -1 -3 1 1.5 0.5 0.5 0.4 0.4 0.495467856644819 "bbdcwbeta3relbias" 0.201778113570818 "0" "alpha3-1"
500 28 6 2 "-1" 0 -1 -3 1 1.5 0.5 0.5 0.4 0.4 0.32847850678733 "cwbeta3relbias" -0.354938225758466 "-1" "alpha3-1"
500 28 6 2 "-1.5" 0 -1 -3 1 1.5 0.5 0.5 0.4 0.4 0.307692307692308 "cwbeta3relbias" -0.144873175099734 "-1.5" "alpha3-1"
500 28 6 2 "-2" 0 -1 -3 1 1.5 0.5 0.5 0.4 0.4 0.312282229965157 "cwbeta3relbias" 0.42239093696299 "-2" "alpha3-1"
500 28 6 2 "-0.5" 0 -2 -3 1 1.5 0.5 0.5 0.4 0.4 0.453459933822472 "rrzcwbeta3relbias" 0.529995369071502 "-0.5" "alpha3-2"
500 28 6 2 "-2" 0 -2 -3 1 1.5 0.5 0.5 0.4 0.4 0.36965536965537 "cwbeta3relbias" -1.15976148096931 "-2" "alpha3-2"
500 28 6 2 "-0.5" 0 -2 -3 1 1.5 0.5 0.5 0.4 0.4 0.491674828599412 "cwbeta3relbias" -0.826346946690839 "-0.5" "alpha3-2"
500 28 6 2 "-1.5" 0 -1 -3 1 1.5 0.5 0.5 0.4 0.4 0.306175703102348 "cwbeta3relbias" -0.250172375721882 "-1.5" "alpha3-1"
500 28 6 2 "-2" 0 0 -3 1 1.5 0.5 0.5 0.4 0.4 0.327677004095963 "rrzcwbeta3relbias" 0.191486391129736 "-2" "alpha30"
500 28 6 2 "-1.5" 0 -1 -3 1 1.5 0.5 0.5 0.4 0.4 0.316223776223776 "ccbeta3relbias" -0.580773820490264 "-1.5" "alpha3-1"
500 28 6 2 "-0.5" 0 0 -3 1 1.5 0.5 0.5 0.4 0.4 0.384197324414716 "bbdcwbeta3relbias" -1.67269130227586 "-0.5" "alpha30"
500 28 6 2 "-0.5" 0 -1 -3 1 1.5 0.5 0.5 0.4 0.4 0.401874467480829 "cwbeta3relbias" 0.0961240097990701 "-0.5" "alpha3-1"
500 28 6 2 "-2" 0 -1 -3 1 1.5 0.5 0.5 0.4 0.4 0.285973989651797 "rrzcwbeta3relbias" -0.236430175263788 "-2" "alpha3-1"
500 28 6 2 "-2" 0 -2 -3 1 1.5 0.5 0.5 0.4 0.4 0.338831018518519 "ccbeta3relbias" 0.09254424361485 "-2" "alpha3-2"
500 28 6 2 "-2" 0 -2 -3 1 1.5 0.5 0.5 0.4 0.4 0.359101187111362 "ccbeta3relbias" -0.782217468481988 "-2" "alpha3-2"
500 28 6 2 "-1" 0 -1 -3 1 1.5 0.5 0.5 0.4 0.4 0.337910532276331 "bbdcwbeta3relbias" 0.475615964563378 "-1" "alpha3-1"
500 28 6 2 "-0.5" 0 -2 -3 1 1.5 0.5 0.5 0.4 0.4 0.483412988473433 "cwbeta3relbias" 0.08475897700599 "-0.5" "alpha3-2"
500 28 6 2 "-2" 0 -1 -3 1 1.5 0.5 0.5 0.4 0.4 0.2972554539057 "bbdcwbeta3relbias" -0.286280242319714 "-2" "alpha3-1"
500 28 6 2 "0" 0 -1 -3 1 1.5 0.5 0.5 0.4 0.4 0.494558119286025 "rrzcwbeta3relbias" 0.0189830198866301 "0" "alpha3-1"
500 28 6 2 "0" 0 -1 -3 1 1.5 0.5 0.5 0.4 0.4 0.496452894438139 "ccbeta3relbias" -0.345377418268496 "0" "alpha3-1"
500 28 6 2 "-2" 0 -1 -3 1 1.5 0.5 0.5 0.4 0.4 0.299262686135608 "rrzcwbeta3relbias" 0.220886753170332 "-2" "alpha3-1"
500 28 6 2 "-1" 0 -1 -3 1 1.5 0.5 0.5 0.4 0.4 0.34873214806179 "cwbeta3relbias" -0.368132360876694 "-1" "alpha3-1"
500 28 6 2 "-0.5" 0 -1 -3 1 1.5 0.5 0.5 0.4 0.4 0.393091386095321 "cwbeta3relbias" -1.41709215090086 "-0.5" "alpha3-1"
500 28 6 2 "0" 0 0 -3 1 1.5 0.5 0.5 0.4 0.4 0.475635444460048 "cwbeta3relbias" -0.381049303805148 "0" "alpha30"
500 28 6 2 "0" 0 0 -3 1 1.5 0.5 0.5 0.4 0.4 0.465576102418208 "cwbeta3relbias" -0.052131242233888 "0" "alpha30"
500 28 6 2 "0" 0 -1 -3 1 1.5 0.5 0.5 0.4 0.4 0.490914293890399 "ccbeta3relbias" 0.286833439717434 "0" "alpha3-1"
500 28 6 2 "0" 0 -2 -3 1 1.5 0.5 0.5 0.4 0.4 0.555941525546389 "rrzcwbeta3relbias" 0.456445954007146 "0" "alpha3-2"
500 28 6 2 "-2" 0 -1 -3 1 1.5 0.5 0.5 0.4 0.4 0.299458380843786 "cwbeta3relbias" -0.348500410599872 "-2" "alpha3-1"
500 28 6 2 "-0.5" 0 0 -3 1 1.5 0.5 0.5 0.4 0.4 0.384659746251442 "rrzcwbeta3relbias" -0.121980532291114 "-0.5" "alpha30"
500 28 6 2 "-1" 0 -1 -3 1 1.5 0.5 0.5 0.4 0.4 0.338149879586344 "bbdcwbeta3relbias" -0.07457760416037 "-1" "alpha3-1"
500 28 6 2 "-2" 0 -1 -3 1 1.5 0.5 0.5 0.4 0.4 0.309457190822608 "cwbeta3relbias" 0.0846157173868261 "-2" "alpha3-1"
500 28 6 2 "-2" 0 0 -3 1 1.5 0.5 0.5 0.4 0.4 0.344888108819658 "rrzcwbeta3relbias" 0.271994174546604 "-2" "alpha30"
500 28 6 2 "-0.5" 0 -2 -3 1 1.5 0.5 0.5 0.4 0.4 0.480239691824797 "rrzcwbeta3relbias" 0.239976083262704 "-0.5" "alpha3-2"
500 28 6 2 "-1.5" 0 0 -3 1 1.5 0.5 0.5 0.4 0.4 0.323130738959335 "ccbeta3relbias" 0.009762370912624 "-1.5" "alpha30"
500 28 6 2 "-0.5" 0 -2 -3 1 1.5 0.5 0.5 0.4 0.4 0.499370365188191 "bbdcwbeta3relbias" 0.09224590720766 "-0.5" "alpha3-2"
500 28 6 2 "-1" 0 -1 -3 1 1.5 0.5 0.5 0.4 0.4 0.314794520547945 "bbdcwbeta3relbias" -0.875238986744245 "-1" "alpha3-1"
500 28 6 2 "0" 0 -1 -3 1 1.5 0.5 0.5 0.4 0.4 0.491688065954859 "bbdcwbeta3relbias" -0.354146293544498 "0" "alpha3-1"
500 28 6 2 "-1.5" 0 -1 -3 1 1.5 0.5 0.5 0.4 0.4 0.297184276554224 "bbdcwbeta3relbias" -0.74241150593808 "-1.5" "alpha3-1"
500 28 6 2 "-1.5" 0 -2 -3 1 1.5 0.5 0.5 0.4 0.4 0.377886836027714 "ccbeta3relbias" 0.00356017197361802 "-1.5" "alpha3-2"
500 28 6 2 "-2" 0 -1 -3 1 1.5 0.5 0.5 0.4 0.4 0.288525498891353 "cwbeta3relbias" 0.248702903997792 "-2" "alpha3-1"
500 28 6 2 "-1.5" 0 -2 -3 1 1.5 0.5 0.5 0.4 0.4 0.384187082405345 "cwbeta3relbias" -0.0617599882673699 "-1.5" "alpha3-2"
500 28 6 2 "-1.5" 0 0 -3 1 1.5 0.5 0.5 0.4 0.4 0.31450337789277 "bbdcwbeta3relbias" 0.067715025911038 "-1.5" "alpha30"
500 28 6 2 "-1" 0 -2 -3 1 1.5 0.5 0.5 0.4 0.4 0.422308466292942 "rrzcwbeta3relbias" -0.535850432972026 "-1" "alpha3-2"
500 28 6 2 "-0.5" 0 -1 -3 1 1.5 0.5 0.5 0.4 0.4 0.386258660508083 "bbdcwbeta3relbias" -1.21278893767178 "-0.5" "alpha3-1"
500 28 6 2 "-1.5" 0 0 -3 1 1.5 0.5 0.5 0.4 0.4 0.328339400728087 "rrzcwbeta3relbias" 0.568814824352254 "-1.5" "alpha30"
500 28 6 2 "-1" 0 -1 -3 1 1.5 0.5 0.5 0.4 0.4 0.348973188819167 "ccbeta3relbias" 0.257019804941008 "-1" "alpha3-1"
500 28 6 2 "0" 0 0 -3 1 1.5 0.5 0.5 0.4 0.4 0.480459102135697 "bbdcwbeta3relbias" -0.074147971745622 "0" "alpha30"
500 28 6 2 "-2" 0 -1 -3 1 1.5 0.5 0.5 0.4 0.4 0.29516175207558 "bbdcwbeta3relbias" -0.630790427685026 "-2" "alpha3-1"
500 28 6 2 "0" 0 -1 -3 1 1.5 0.5 0.5 0.4 0.4 0.504211277658815 "cwbeta3relbias" -0.59963399676792 "0" "alpha3-1"
500 28 6 2 "-1" 0 -2 -3 1 1.5 0.5 0.5 0.4 0.4 0.441880464382973 "rrzcwbeta3relbias" 0.074873269144154 "-1" "alpha3-2"
500 28 6 2 "-0.5" 0 -2 -3 1 1.5 0.5 0.5 0.4 0.4 0.494493238533389 "rrzcwbeta3relbias" 0.97531254560319 "-0.5" "alpha3-2"
500 28 6 2 "-1.5" 0 -1 -3 1 1.5 0.5 0.5 0.4 0.4 0.302108736192799 "ccbeta3relbias" -0.650113598929888 "-1.5" "alpha3-1"
500 28 6 2 "0" 0 -1 -3 1 1.5 0.5 0.5 0.4 0.4 0.496893512498194 "ccbeta3relbias" 0.122619574638838 "0" "alpha3-1"
500 28 6 2 "-2" 0 -1 -3 1 1.5 0.5 0.5 0.4 0.4 0.301921973608721 "ccbeta3relbias" 0.0191691278836461 "-2" "alpha3-1"
500 28 6 2 "-1" 0 -1 -3 1 1.5 0.5 0.5 0.4 0.4 0.328631284916201 "rrzcwbeta3relbias" -0.0165040106122361 "-1" "alpha3-1"
500 28 6 2 "-0.5" 0 0 -3 1 1.5 0.5 0.5 0.4 0.4 0.390324909747292 "cwbeta3relbias" 0.215843022458926 "-0.5" "alpha30"
500 28 6 2 "-0.5" 0 -1 -3 1 1.5 0.5 0.5 0.4 0.4 0.386473429951691 "bbdcwbeta3relbias" 0.106417432029298 "-0.5" "alpha3-1"
500 28 6 2 "-1.5" 0 -2 -3 1 1.5 0.5 0.5 0.4 0.4 0.376962603482729 "ccbeta3relbias" 0.27503105453072 "-1.5" "alpha3-2"
500 28 6 2 "-0.5" 0 -1 -3 1 1.5 0.5 0.5 0.4 0.4 0.401387512388503 "cwbeta3relbias" 0.280490398894054 "-0.5" "alpha3-1"
500 28 6 2 "-2" 0 -1 -3 1 1.5 0.5 0.5 0.4 0.4 0.316302046577276 "bbdcwbeta3relbias" 0.187723897402812 "-2" "alpha3-1"
500 28 6 2 "-1.5" 0 0 -3 1 1.5 0.5 0.5 0.4 0.4 0.324548839873962 "bbdcwbeta3relbias" 0.0971985542375779 "-1.5" "alpha30"
500 28 6 2 "-2" 0 0 -3 1 1.5 0.5 0.5 0.4 0.4 0.344793009597479 "rrzcwbeta3relbias" -0.495257744354568 "-2" "alpha30"
500 28 6 2 "-2" 0 -2 -3 1 1.5 0.5 0.5 0.4 0.4 0.361628907370232 "bbdcwbeta3relbias" -0.893079331523965 "-2" "alpha3-2"
500 28 6 2 "-2" 0 0 -3 1 1.5 0.5 0.5 0.4 0.4 0.32657200811359 "bbdcwbeta3relbias" -0.75842062003819 "-2" "alpha30"
500 28 6 2 "-1" 0 -2 -3 1 1.5 0.5 0.5 0.4 0.4 0.414959303957339 "bbdcwbeta3relbias" 0.183106360596446 "-1" "alpha3-2"
500 28 6 2 "-2" 0 -1 -3 1 1.5 0.5 0.5 0.4 0.4 0.290494400437039 "cwbeta3relbias" -0.386117463277078 "-2" "alpha3-1"
500 28 6 2 "-1.5" 0 -2 -3 1 1.5 0.5 0.5 0.4 0.4 0.388728740270971 "bbdcwbeta3relbias" -0.483665124446994 "-1.5" "alpha3-2"
500 28 6 2 "-1" 0 -1 -3 1 1.5 0.5 0.5 0.4 0.4 0.324649582330454 "bbdcwbeta3relbias" 0.19476980360459 "-1" "alpha3-1"
500 28 6 2 "0" 0 -1 -3 1 1.5 0.5 0.5 0.4 0.4 0.492696465089103 "rrzcwbeta3relbias" 0.0693843598799819 "0" "alpha3-1"
500 28 6 2 "-1" 0 -2 -3 1 1.5 0.5 0.5 0.4 0.4 0.393930799773114 "ccbeta3relbias" -0.418557401250784 "-1" "alpha3-2"
500 28 6 2 "-1.5" 0 0 -3 1 1.5 0.5 0.5 0.4 0.4 0.317191977077364 "ccbeta3relbias" -0.121601320788088 "-1.5" "alpha30"
500 28 6 2 "0" 0 0 -3 1 1.5 0.5 0.5 0.4 0.4 0.471979360756772 "rrzcwbeta3relbias" 0.318164473427392 "0" "alpha30"
500 28 6 2 "-2" 0 -2 -3 1 1.5 0.5 0.5 0.4 0.4 0.36361039702942 "cwbeta3relbias" -0.872698630670972 "-2" "alpha3-2"
500 28 6 2 "-0.5" 0 0 -3 1 1.5 0.5 0.5 0.4 0.4 0.378401727861771 "ccbeta3relbias" -0.310575245840724 "-0.5" "alpha30"
500 28 6 2 "-1" 0 -1 -3 1 1.5 0.5 0.5 0.4 0.4 0.333981661572659 "ccbeta3relbias" -0.462640789593818 "-1" "alpha3-1"
500 28 6 2 "-2" 0 0 -3 1 1.5 0.5 0.5 0.4 0.4 0.334278825698482 "cwbeta3relbias" -0.162999484169556 "-2" "alpha30"
500 28 6 2 "-0.5" 0 -1 -3 1 1.5 0.5 0.5 0.4 0.4 0.405297065139585 "rrzcwbeta3relbias" -0.00846609943000798 "-0.5" "alpha3-1"
500 28 6 2 "0" 0 0 -3 1 1.5 0.5 0.5 0.4 0.4 0.470519556333917 "ccbeta3relbias" -0.642342201900106 "0" "alpha30"
500 28 6 2 "0" 0 -1 -3 1 1.5 0.5 0.5 0.4 0.4 0.489082969432314 "rrzcwbeta3relbias" -0.65431148239851 "0" "alpha3-1"
500 28 6 2 "0" 0 -2 -3 1 1.5 0.5 0.5 0.4 0.4 0.571618037135278 "rrzcwbeta3relbias" 0.480284504316816 "0" "alpha3-2"
500 28 6 2 "-2" 0 -1 -3 1 1.5 0.5 0.5 0.4 0.4 0.292902689215414 "bbdcwbeta3relbias" -0.544618017160332 "-2" "alpha3-1"
500 28 6 2 "0" 0 -1 -3 1 1.5 0.5 0.5 0.4 0.4 0.483862144420131 "cwbeta3relbias" -0.1238316299813 "0" "alpha3-1"
500 28 6 2 "-2" 0 -1 -3 1 1.5 0.5 0.5 0.4 0.4 0.311581011062876 "cwbeta3relbias" -0.275278569972114 "-2" "alpha3-1"
500 28 6 2 "-1" 0 -1 -3 1 1.5 0.5 0.5 0.4 0.4 0.336794197127009 "bbdcwbeta3relbias" -0.844681692909183 "-1" "alpha3-1"
500 28 6 2 "-1.5" 0 -1 -3 1 1.5 0.5 0.5 0.4 0.4 0.30461233729485 "cwbeta3relbias" -0.648655796948338 "-1.5" "alpha3-1"
500 28 6 2 "-1.5" 0 -2 -3 1 1.5 0.5 0.5 0.4 0.4 0.370646409631647 "ccbeta3relbias" -0.304757856861752 "-1.5" "alpha3-2"
500 28 6 2 "0" 0 -2 -3 1 1.5 0.5 0.5 0.4 0.4 0.555341246290801 "cwbeta3relbias" 0.419949856589908 "0" "alpha3-2"
500 28 6 2 "0" 0 0 -3 1 1.5 0.5 0.5 0.4 0.4 0.46507713884993 "ccbeta3relbias" 0.111667239262108 "0" "alpha30"
500 28 6 2 "-2" 0 0 -3 1 1.5 0.5 0.5 0.4 0.4 0.336765336765337 "cwbeta3relbias" -0.123461844566072 "-2" "alpha30"
500 28 6 2 "0" 0 -1 -3 1 1.5 0.5 0.5 0.4 0.4 0.498799604575625 "cwbeta3relbias" 0.282967145311164 "0" "alpha3-1"
500 28 6 2 "-1.5" 0 -1 -3 1 1.5 0.5 0.5 0.4 0.4 0.309485879797248 "rrzcwbeta3relbias" -0.208829030285108 "-1.5" "alpha3-1"
500 28 6 2 "-1.5" 0 0 -3 1 1.5 0.5 0.5 0.4 0.4 0.31010752688172 "bbdcwbeta3relbias" 0.052098383719688 "-1.5" "alpha30"
500 28 6 2 "-1.5" 0 -1 -3 1 1.5 0.5 0.5 0.4 0.4 0.314422805532035 "cwbeta3relbias" -0.484684390926844 "-1.5" "alpha3-1"
500 28 6 2 "-1" 0 -1 -3 1 1.5 0.5 0.5 0.4 0.4 0.33091896785876 "ccbeta3relbias" 0.474212468339244 "-1" "alpha3-1"
500 28 6 2 "0" 0 -2 -3 1 1.5 0.5 0.5 0.4 0.4 0.571510134170711 "rrzcwbeta3relbias" -1.13188894544492 "0" "alpha3-2"
500 28 6 2 "-2" 0 -2 -3 1 1.5 0.5 0.5 0.4 0.4 0.35958227490827 "ccbeta3relbias" -0.658890632220586 "-2" "alpha3-2"
500 28 6 2 "-1" 0 0 -3 1 1.5 0.5 0.5 0.4 0.4 0.336127167630058 "rrzcwbeta3relbias" 0.29466845680525 "-1" "alpha30"
500 28 6 2 "-1" 0 -1 -3 1 1.5 0.5 0.5 0.4 0.4 0.329278887923545 "cwbeta3relbias" 0.122565492230128 "-1" "alpha3-1"
500 28 6 2 "-0.5" 0 -1 -3 1 1.5 0.5 0.5 0.4 0.4 0.411280011365251 "cwbeta3relbias" 0.581167936456324 "-0.5" "alpha3-1"
500 28 6 2 "-1.5" 0 0 -3 1 1.5 0.5 0.5 0.4 0.4 0.32755409084396 "rrzcwbeta3relbias" 0.399389318988504 "-1.5" "alpha30"
500 28 6 2 "-1.5" 0 0 -3 1 1.5 0.5 0.5 0.4 0.4 0.319481998007685 "bbdcwbeta3relbias" -0.842680972342638 "-1.5" "alpha30"
500 28 6 2 "0" 0 -1 -3 1 1.5 0.5 0.5 0.4 0.4 0.484430541731836 "rrzcwbeta3relbias" 0.702787803556076 "0" "alpha3-1"
500 28 6 2 "-1" 0 0 -3 1 1.5 0.5 0.5 0.4 0.4 0.33613924953631 "cwbeta3relbias" -0.138040525163624 "-1" "alpha30"
500 28 6 2 "0" 0 -2 -3 1 1.5 0.5 0.5 0.4 0.4 0.565835266821346 "bbdcwbeta3relbias" -0.35525061811993 "0" "alpha3-2"
500 28 6 2 "0" 0 0 -3 1 1.5 0.5 0.5 0.4 0.4 0.471732694205555 "rrzcwbeta3relbias" -0.37564397395993 "0" "alpha30"
500 28 6 2 "0" 0 0 -3 1 1.5 0.5 0.5 0.4 0.4 0.47109952194698 "bbdcwbeta3relbias" 0.830473450649418 "0" "alpha30"
500 28 6 2 "-2" 0 0 -3 1 1.5 0.5 0.5 0.4 0.4 0.335918425965819 "rrzcwbeta3relbias" -0.942659695440333 "-2" "alpha30"
500 28 6 2 "-1.5" 0 0 -3 1 1.5 0.5 0.5 0.4 0.4 0.314959531119174 "cwbeta3relbias" -0.399860472371008 "-1.5" "alpha30"
500 28 6 2 "-2" 0 -1 -3 1 1.5 0.5 0.5 0.4 0.4 0.293700217233889 "ccbeta3relbias" -0.69728881060987 "-2" "alpha3-1"
500 28 6 2 "-2" 0 0 -3 1 1.5 0.5 0.5 0.4 0.4 0.327013562136728 "ccbeta3relbias" -0.450939587427626 "-2" "alpha30"
500 28 6 2 "-2" 0 -2 -3 1 1.5 0.5 0.5 0.4 0.4 0.341011809301647 "rrzcwbeta3relbias" -0.44219072550447 "-2" "alpha3-2"
500 28 6 2 "-2" 0 -2 -3 1 1.5 0.5 0.5 0.4 0.4 0.353988504135707 "ccbeta3relbias" 0.69156058408046 "-2" "alpha3-2"
500 28 6 2 "0" 0 -2 -3 1 1.5 0.5 0.5 0.4 0.4 0.559936681536912 "rrzcwbeta3relbias" -0.303274413726186 "0" "alpha3-2"
500 28 6 2 "-1.5" 0 -1 -3 1 1.5 0.5 0.5 0.4 0.4 0.307703467285652 "ccbeta3relbias" -0.647069213132074 "-1.5" "alpha3-1"
500 28 6 2 "-0.5" 0 0 -3 1 1.5 0.5 0.5 0.4 0.4 0.370461806564043 "cwbeta3relbias" -0.342330745562644 "-0.5" "alpha30"
500 28 6 2 "-0.5" 0 -1 -3 1 1.5 0.5 0.5 0.4 0.4 0.400508402767971 "cwbeta3relbias" -0.335954419317434 "-0.5" "alpha3-1"
500 28 6 2 "-1" 0 -2 -3 1 1.5 0.5 0.5 0.4 0.4 0.408567208271787 "rrzcwbeta3relbias" -0.429332492941788 "-1" "alpha3-2"
500 28 6 2 "-1.5" 0 -2 -3 1 1.5 0.5 0.5 0.4 0.4 0.364086599688694 "cwbeta3relbias" -0.473362190823978 "-1.5" "alpha3-2"
500 28 6 2 "-1" 0 -2 -3 1 1.5 0.5 0.5 0.4 0.4 0.419098526437446 "cwbeta3relbias" -0.130406568160626 "-1" "alpha3-2"
500 28 6 2 "0" 0 -2 -3 1 1.5 0.5 0.5 0.4 0.4 0.553224227164638 "bbdcwbeta3relbias" -0.43101325428471 "0" "alpha3-2"
500 28 6 2 "0" 0 -2 -3 1 1.5 0.5 0.5 0.4 0.4 0.568296552718881 "rrzcwbeta3relbias" -0.658821899108174 "0" "alpha3-2"
500 28 6 2 "-1.5" 0 0 -3 1 1.5 0.5 0.5 0.4 0.4 0.326903404939354 "ccbeta3relbias" -0.092898093621932 "-1.5" "alpha30"
